-4.648854961832061,-0.6641221374045801,-1.4885496183206106,0.339599609375,0.884521484375,0.303466796875
-4.541984732824427,-0.5419847328244275,-0.19083969465648856,0.337158203125,0.884521484375,0.310302734375
-4.717557251908397,-0.5648854961832062,-1.366412213740458,0.330810546875,0.883056640625,0.305908203125
-4.8396946564885495,-0.6641221374045801,-2.33587786259542,0.339599609375,0.884033203125,0.30419921875
-4.67175572519084,-0.37404580152671757,-1.83206106870229,0.333984375,0.88916015625,0.297119140625
-4.473282442748092,-0.5419847328244275,-1.1145038167938932,0.343017578125,0.88232421875,0.301513671875
-4.633587786259542,-0.6641221374045801,-1.5572519083969465,0.33251953125,0.882080078125,0.299560546875
-4.801526717557252,-0.44274809160305345,-1.6259541984732824,0.336181640625,0.887939453125,0.29345703125
-4.641221374045801,-0.5877862595419847,-1.7404580152671756,0.343505859375,0.884033203125,0.298828125
-4.969465648854962,-0.6183206106870229,-3.1297709923664123,0.3369140625,0.88623046875,0.303466796875
-4.740458015267175,-0.6717557251908397,-0.8549618320610687,0.34130859375,0.880126953125,0.2978515625
-4.6106870229007635,-0.6259541984732825,-0.2595419847328244,0.355224609375,0.884033203125,0.298095703125
-4.854961832061068,-0.3969465648854962,-0.816793893129771,0.33544921875,0.88232421875,0.3017578125
-4.748091603053435,-0.5648854961832062,-1.5725190839694656,0.330322265625,0.88232421875,0.298583984375
-4.755725190839694,-0.5877862595419847,-1.5114503816793894,0.334716796875,0.8759765625,0.3017578125
-4.938931297709924,-0.6030534351145038,-1.2748091603053435,0.3408203125,0.882080078125,0.297119140625
-4.786259541984733,-0.5114503816793893,-1.3740458015267176,0.328857421875,0.881591796875,0.29931640625
-4.580152671755725,-0.5114503816793893,-1.465648854961832,0.335205078125,0.8798828125,0.305908203125
-4.656488549618321,-0.33587786259541985,-1.3511450381679388,0.333984375,0.886962890625,0.302490234375
-4.679389312977099,-0.6106870229007634,-1.3282442748091603,0.33349609375,0.883544921875,0.3046875
-4.511450381679389,-0.5343511450381679,-1.1755725190839694,0.339111328125,0.8818359375,0.30224609375
-4.694656488549619,-0.6412213740458015,-1.3129770992366412,0.337890625,0.886474609375,0.29443359375
-4.656488549618321,-0.4580152671755725,-1.3587786259541985,0.33740234375,0.8837890625,0.301025390625
-4.847328244274809,-0.5725190839694656,-1.6030534351145038,0.335205078125,0.886474609375,0.28857421875
-4.748091603053435,-0.6717557251908397,-1.2748091603053435,0.337890625,0.889404296875,0.306640625
-4.694656488549619,-0.44274809160305345,-1.2213740458015268,0.3408203125,0.886474609375,0.301513671875
-4.641221374045801,-0.7709923664122137,-1.251908396946565,0.333984375,0.889404296875,0.29931640625
-4.687022900763359,-0.5954198473282443,-1.6641221374045803,0.338134765625,0.884521484375,0.3037109375
-4.793893129770993,-0.42748091603053434,-1.251908396946565,0.340087890625,0.882080078125,0.30029296875
-4.709923664122138,-0.5572519083969466,-1.3053435114503817,0.33837890625,0.884521484375,0.304931640625
